,2025-03-24,2025-03-25,2025-03-26,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-28,2025-04-29,2025-04-30,2025-05-05,2025-05-12,2025-05-19,2025-05-26,2025-06-02,2025-06-09,2025-06-16,2025-06-23,2025-06-30,2025-07-07,2025-07-14,2025-07-21,2025-07-28,2025-07-30,2025-07-31,2025-08-04,2025-08-11,2025-08-18,2025-08-25,2025-08-26,2025-09-08,2025-09-15,2025-09-22,2025-09-29,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.004,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.019,0.0033333333333333335,0.0,0.0,0.0,0.0003333333333333333,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
06:00,0.0,0.03266666666666666,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.0,-0.0013333333333333333,0.0,-0.001,0.0,0.004,-0.001,0.0,0.0,0.0,-0.0023333333333333335,-0.0023333333333333335,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
06:30,0.0,0.020666666666666667,0.0,0.0,0.009333333333333334,0.0,0.0,-0.0026666666666666666,-0.0026666666666666666,-0.0026666666666666666,0.0,0.0,-0.004,-0.0026666666666666666,-0.005333333333333333,-0.005,0.0,0.0,0.0,-0.0036666666666666666,0.0,0.0,0.0,0.0,-0.005,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.0023333333333333335,0.0,0.0
07:00,0.0,0.021,0.0,0.0,0.017333333333333333,0.0,0.0,-0.004,-0.005333333333333333,0.0026666666666666666,0.0,0.0,-0.0013333333333333333,0.0,0.0,0.0,-0.001,-0.0033333333333333335,0.0,-0.005,0.0,-0.0003333333333333333,0.0,0.0003333333333333333,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0036666666666666666,-0.0023333333333333335,-0.0036666666666666666,-0.0036666666666666666,-0.005
07:30,0.0,0.011,-0.0013333333333333333,0.0,0.002,-0.0013333333333333333,-0.005333333333333333,0.009333333333333334,0.008,0.0,0.005333333333333333,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.001,0.001,0.0,0.0,0.001,-0.0036666666666666666,0.0,0.0,-0.006,0.013000000000000001,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.006333333333333333,-0.001,-0.0023333333333333335,-0.004,-0.006666666666666667
08:00,0.0,0.012,0.0,0.0,0.007,-0.004,0.0013333333333333333,0.014666666666666666,0.025333333333333333,0.014,0.018000000000000002,0.0,0.0026666666666666666,0.005333333333333333,0.014666666666666666,0.001,0.0033333333333333335,-0.001,0.0,0.013000000000000001,0.0,0.001,0.0,0.009333333333333332,0.018666666666666668,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.004,-0.0013333333333333333,0.002,-0.008,0.0
08:30,0.0,0.025333333333333333,0.005333333333333333,0.0,0.007,-0.004,0.0,0.03866666666666666,0.043333333333333335,0.025333333333333333,0.025333333333333333,0.0,-0.004,0.034666666666666665,0.04933333333333333,0.007,0.03266666666666666,0.0,0.0,0.050666666666666665,-0.001,0.009000000000000001,0.0,0.005,0.04133333333333333,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.007,-0.007,0.036333333333333336,-0.0016666666666666663,0.001
09:00,0.0,0.06066666666666667,0.0,0.0,0.0,-0.005333333333333333,-0.004,0.13266666666666665,0.092,0.04533333333333334,0.108,0.0,0.044000000000000004,0.0013333333333333333,0.10333333333333333,0.01,0.07400000000000001,0.0,0.0,0.11266666666666666,-0.001,0.044333333333333336,0.0,-0.001,0.14566666666666667,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.002,0.026000000000000002,0.03766666666666667,0.010333333333333333
09:30,0.0,0.10733333333333334,0.11066666666666666,0.0,-0.0036666666666666666,-0.0013333333333333333,0.0,0.18133333333333335,0.16,0.084,0.14800000000000002,0.0,0.02,0.024,0.156,0.0013333333333333333,0.13799999999999998,0.0,0.0,0.18066666666666667,0.0,0.057,0.0,0.001,0.22066666666666668,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.018666666666666665,0.03233333333333333,0.058666666666666666
10:00,0.0,0.14266666666666666,0.21466666666666667,0.0,0.0,0.0,0.0,0.27266666666666667,0.22533333333333333,0.12400000000000001,0.25333333333333335,0.0,0.0,0.0,0.20333333333333334,0.02666666666666667,0.174,0.0,0.0,0.25,-0.002,0.06933333333333333,0.0,0.1686666666666667,0.168,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0003333333333333333,0.012333333333333333,-0.004,0.12933333333333333,0.114
10:30,0.0,0.20933333333333334,0.292,0.0,0.0,0.0,0.0,0.1436666666666667,0.2846666666666667,0.11466666666666667,0.25076923076923074,0.0,0.016666666666666666,0.112,0.24600000000000002,0.028333333333333332,0.21,0.0,0.0,0.32433333333333336,0.0,0.11366666666666667,0.0,0.19833333333333333,0.07433333333333333,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.19266666666666668,0.09533333333333333
11:00,0.0,0.20800000000000002,0.14666666666666667,0.0,0.008,0.0,0.0,0.32433333333333336,0.3266666666666667,0.14333333333333334,,0.0,0.062000000000000006,0.3263333333333333,0.29933333333333334,0.021,0.2506666666666667,0.001,0.0,0.36966666666666664,0.0,0.16133333333333333,0.0,0.10433333333333335,0.194,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08033333333333334,-0.0033333333333333335,0.23533333333333334,0.12111111111111111
11:30,0.0,-4.9,,0.0,-4.872333333333333,-2.340333333333333,-2.0283333333333333,-3.7060000000000004,-3.583666666666667,-3.2766666666666664,,-4.896333333333333,-4.848333333333333,0.345,0.29533333333333334,0.11666666666666667,0.246,0.004,0.0,0.4033333333333333,-0.001,0.17766666666666667,0.0,0.2946666666666667,0.445,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.09766666666666667,-0.001,0.26066666666666666,
12:00,0.0,-3.7706666666666666,,0.0,-3.322,0.0,0.0,-1.8590000000000002,-1.7213333333333334,-1.8826666666666665,,-4.9110000000000005,-2.2936666666666667,0.36533333333333334,0.32733333333333337,0.052000000000000005,0.27133333333333337,0.008,0.0,0.4106666666666667,0.006,0.012,0.0,0.4103333333333333,0.3773684210526316,0.45363636363636367,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.16833333333333333,-0.014,0.26466666666666666,
12:30,0.0,0.20066666666666666,,0.0,0.0,0.0,-0.0013333333333333333,0.37,0.2896666666666667,0.22933333333333333,,-0.16333333333333336,0.07966666666666668,0.338,0.05266666666666667,0.051666666666666666,0.31466666666666665,0.003,0.0,0.14066666666666666,0.014333333333333333,0.024666666666666667,0.0,0.29766666666666663,,0.315,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.08499999999999999,0.0,0.258,
13:00,0.0,0.2946666666666667,,0.0,0.0,0.0,-0.0013333333333333333,0.308,0.35033333333333333,0.313,,0.02,-0.0013333333333333333,0.3873333333333333,0.01,0.15433333333333332,0.294,0.023666666666666666,0.0,0.0,0.07266666666666667,0.12833333333333333,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.042,-0.004,0.13466666666666666,
13:30,0.0,0.28633333333333333,,0.0,0.0,0.0,0.0,0.22066666666666668,0.36966666666666664,0.23766666666666666,,-0.0003333333333333334,-0.0026666666666666666,0.036000000000000004,-0.001,0.15200000000000002,0.29133333333333333,0.027000000000000003,0.0,0.0,0.08533333333333333,0.111,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0033333333333333335,-0.013333333333333334,0.09166666666666666,
14:00,0.0,0.10633333333333334,,0.0,0.0,0.0,-0.0013333333333333333,0.3396666666666667,0.3513333333333334,0.17366666666666666,,0.03866666666666667,-0.006666666666666667,0.245,0.04766666666666666,0.07,0.162,0.014333333333333335,0.0,0.0,0.11066666666666668,0.125,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.089,-0.006333333333333333,0.19066666666666665,
14:30,0.0,0.05466666666666667,,0.0,-0.0013333333333333333,0.0,-0.0026666666666666666,0.44,0.33666666666666667,0.032,,0.044000000000000004,0.0,0.2986666666666667,0.20266666666666666,0.060333333333333336,0.051666666666666666,-0.001,0.0,0.0,0.002,0.014999999999999998,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.06766666666666668,0.0,0.18666666666666665,
15:00,0.0,0.042666666666666665,,0.0,-0.008,-0.006666666666666667,0.0,0.33499999999999996,0.30033333333333334,0.011333333333333334,,0.217,-0.0026666666666666666,0.20400000000000001,0.22000000000000003,0.005,0.005666666666666666,-0.001,0.0,0.0,-0.001,0.16633333333333333,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.051333333333333335,-0.007333333333333333,0.008,
15:30,0.0,0.02,,0.0,0.0,-0.004,-0.005333333333333333,0.08,0.24166666666666667,0.018666666666666668,,0.035333333333333335,-0.0026666666666666666,0.14500000000000002,0.182,0.07166666666666667,0.004,-0.002,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.015333333333333332,0.0,-0.0036666666666666666,
16:00,0.0,0.02,,0.0,-0.005333333333333333,-0.005333333333333333,-0.0026666666666666666,0.21,0.15933333333333335,-0.0026666666666666666,,0.0,0.0,0.222,0.03666666666666667,0.011333333333333334,0.001,-0.008333333333333333,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.012333333333333333,0.0,-0.001,
16:30,0.0,2.0363333333333333,,0.0,2.0563333333333333,2.06,2.055333333333333,2.205,2.2396666666666665,2.0343333333333335,,1.9753333333333332,2.04,0.027000000000000003,0.02666666666666667,0.006333333333333333,0.0,0.0,0.0,0.0,-0.001,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.01,0.0,-0.006333333333333333,
17:00,0.0,2.0526666666666666,,0.0,2.061,2.0646666666666667,2.0626666666666664,2.167333333333333,2.164,2.1693333333333333,,2.0976666666666666,2.051,0.03266666666666666,0.03666666666666667,0.0013333333333333333,0.003,0.0,0.0,0.0,-0.0036666666666666666,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.010666666666666666,
17:30,0.0,0.06766666666666667,,0.0,0.06866666666666667,0.06933333333333333,0.06966666666666667,0.08166666666666668,0.07533333333333332,0.07533333333333332,,0.095,0.064,0.008,0.0003333333333333333,-0.001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,,-0.0036666666666666666,0.0,0.0,-0.0023333333333333335,-0.0036666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.4426666666666668,-1.4513333333333334,-1.4446666666666668,-1.412,-1.4526666666666666,0.0,-1.4513333333333334,-1.4576666666666667,-1.4633333333333334,,-1.5006666666666668,-1.449,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-1.3913333333333333,-1.464,-1.4666666666666666,-1.4726666666666666,-1.47,-1.4669999999999999,
21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.512,-1.5126666666666668,-1.5036666666666667,-1.5006666666666668,-1.505,0.0,-1.5116666666666667,-1.5033333333333334,-1.5016666666666665,,-1.5046666666666666,-1.5223333333333333,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,-1.4989999999999999,-1.5070000000000001,-1.5210000000000001,-1.5233333333333334,-1.5133333333333332,-1.5243333333333335,
21:30,0.0,-4.639666666666667,,-4.624,-4.718,-4.624,-4.634,-4.633333333333334,-4.628666666666666,-4.64,,-4.634333333333333,-1.5326666666666668,-1.5153333333333334,-1.5106666666666666,-1.51,-1.5006666666666668,0.0,-1.5036666666666667,-1.5033333333333334,-1.5063333333333333,,-1.5263333333333333,-1.5173333333333334,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,-1.51,-1.524,-1.5253333333333332,-1.5233333333333334,-1.5083333333333333,-1.5043333333333335,
22:00,0.0,-3.5863333333333336,,-4.789666666666666,-1.345,-2.4596666666666662,-2.4626666666666663,-3.266,-3.4213333333333336,-1.0253333333333332,,-4.793333333333334,-1.0606666666666666,-1.5070000000000001,-1.5226666666666666,-1.5176666666666667,-1.51,0.0,-1.51,-1.5103333333333333,-1.5130000000000001,,-1.514,-1.5156666666666667,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,-1.5093333333333334,-1.5103333333333333,-1.514,-1.5123333333333333,-1.519,-1.5133333333333332,
22:30,0.0,0.0,,-0.15933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,-0.16033333333333333,0.0,-0.050666666666666665,-0.051000000000000004,-0.051000000000000004,-0.050333333333333334,0.0,-0.050333333333333334,-0.050666666666666665,-0.050666666666666665,,-0.050333333333333334,-0.050333333333333334,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,-0.050333333333333334,-0.050666666666666665,-0.050333333333333334,-0.050333333333333334,-0.051000000000000004,-0.050666666666666665,
23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
24:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
