,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
11:30,-0.0013333333333333333,-0.08600000000000001,-0.024666666666666667,-0.05533333333333334,-0.064,0.06133333333333334,0.009333333333333334,-0.10733333333333334,0.012666666666666666,0.0059999999999999975,-0.04,-0.004,0.0,0.004,-0.13066666666666665,-0.005333333333333333,-0.05433333333333334,-0.07600000000000001,-0.016666666666666666,-0.15133333333333335,-0.10133333333333333,1.5726666666666667,1.5736666666666668,1.4086666666666665,1.7086666666666666,1.9266666666666665,1.6783333333333335,1.9306666666666668,2.0023333333333335,1.9983333333333333,1.8543333333333334,1.865,1.8363333333333334,1.6346666666666667,1.846,1.758,1.8543333333333334,2.0646666666666667,1.824,1.7533333333333334,1.8496666666666668,1.7970000000000002,1.7983333333333333,2.016,1.8703333333333334,1.8709999999999998,1.8956666666666666,1.9849999999999999,1.8623333333333334,1.9156666666666666,1.9046666666666667,,1.8276666666666666,1.7893333333333332,2.008,2.081,1.901,1.9036666666666666,2.1376666666666666,1.611,1.867,1.8693333333333333,2.0983333333333336,1.8013333333333332,,1.8566666666666667,-0.02733333333333333,-0.09933333333333333,-0.030000000000000002,-0.03066666666666667,-0.019333333333333334,-0.054000000000000006,-0.10933333333333332,-0.12000000000000001,-0.02,
12:00,0.0,-0.016,-0.009333333333333334,-0.06533333333333333,-0.10033333333333333,0.05333333333333334,0.009333333333333334,-0.09200000000000001,0.044000000000000004,-0.006333333333333334,-0.006666666666666667,0.0,-0.004,0.008,-0.058666666666666666,-0.028,-0.09000000000000001,-0.097,-0.025666666666666667,-0.14866666666666667,-0.09200000000000001,1.9156666666666666,1.6520000000000001,1.5563333333333333,1.7236666666666667,1.9929999999999999,1.802,1.9863333333333333,2.006333333333333,1.9943333333333333,1.8903333333333334,1.9056666666666666,1.8166666666666667,1.6183333333333332,1.8593333333333333,1.7216666666666667,1.8726666666666667,2.055,1.587,1.6086666666666667,1.9063333333333332,1.8786666666666667,1.785,1.944,1.9236666666666666,1.9293333333333331,1.9303333333333332,1.851,1.8963333333333334,1.9093333333333333,1.8856666666666666,,1.825,1.8813333333333333,2.023,2.14,1.9233333333333331,1.9946666666666666,2.1373333333333333,1.45,1.9376666666666666,1.9206666666666665,2.0966666666666667,1.7536666666666667,,1.9123333333333332,-0.010666666666666666,0.0,0.0,-0.04666666666666666,-0.018666666666666668,-0.059333333333333335,-0.1,-0.10933333333333332,-0.019333333333333334,
12:30,-0.0026666666666666666,0.010666666666666666,0.0,-0.043333333333333335,-0.09733333333333333,0.04,0.0026666666666666666,-0.10333333333333333,0.016666666666666666,0.02533333333333333,-0.021333333333333333,-0.004,-0.008,0.005333333333333333,-0.10666666666666667,-0.007333333333333333,-0.04533333333333334,-0.09933333333333333,-0.049,-0.13466666666666666,-0.10666666666666667,0.032333333333333325,0.0006666666666666705,-0.013666666666666667,0.055666666666666656,-0.046000000000000006,-0.00266666666666667,0.0006666666666666651,-0.019333333333333334,-0.01633333333333334,-0.029333333333333336,0.018666666666666665,-0.06766666666666667,-0.038,-0.18833333333333332,-0.06833333333333333,-0.052000000000000005,0.02,-0.012333333333333335,0.04133333333333333,0.002000000000000001,-0.04166666666666666,0.027333333333333334,0.011333333333333336,-0.020333333333333335,-0.04433333333333333,-0.018000000000000002,0.043,-0.03266666666666667,0.051666666666666666,-0.043333333333333335,,0.057666666666666665,-0.017666666666666664,-0.014333333333333335,0.07,-0.03233333333333333,-0.009000000000000003,0.06966666666666667,0.04433333333333333,0.051333333333333335,-0.03666666666666667,0.05366666666666666,0.04233333333333333,,-0.012000000000000002,-0.006666666666666667,-0.08533333333333333,-0.036000000000000004,-0.029333333333333333,-0.029333333333333333,-0.010666666666666666,-0.1,-0.10266666666666667,-0.05466666666666666,
13:00,-0.0026666666666666666,-0.017333333333333333,-0.02666666666666667,-0.064,-0.084,0.022000000000000002,0.0,-0.08499999999999999,0.0,0.044333333333333336,-0.068,-0.005666666666666667,-0.014,0.0,-0.09633333333333334,-0.009333333333333334,-0.042666666666666665,-0.10066666666666667,-0.12433333333333334,-0.12666666666666668,-0.13166666666666668,-0.052000000000000005,-0.010666666666666666,-0.07133333333333333,-0.03066666666666667,-0.11066666666666668,-0.14066666666666666,-0.08133333333333333,-0.09866666666666667,-0.112,-0.096,-0.056666666666666664,-0.128,-0.07066666666666667,-0.07,-0.10533333333333333,-0.11733333333333333,-0.059333333333333335,-0.174,-0.03866666666666666,-0.11733333333333333,-0.12000000000000001,-0.029333333333333333,-0.064,-0.10400000000000001,-0.09466666666666666,-0.09066666666666667,-0.058666666666666666,-0.098,-0.09733333333333333,-0.11466666666666667,,-0.014999999999999998,-0.082,-0.09266666666666667,-0.001,-0.094,-0.06933333333333333,-0.060000000000000005,-0.013333333333333334,-0.32366666666666666,-0.12933333333333333,-0.03866666666666666,-0.03333333333333333,,-0.04133333333333333,-0.02266666666666667,-0.126,-0.016,-0.04,-0.018000000000000002,-0.059333333333333335,-0.08466666666666667,-0.12200000000000001,-0.06333333333333332,
13:30,-0.0026666666666666666,-0.013333333333333334,-0.046000000000000006,-0.014666666666666666,-0.10366666666666666,0.0,0.0,-0.078,0.0,-0.02733333333333333,-0.05333333333333334,0.0,-0.03266666666666666,0.0,-0.15333333333333332,-0.032,-0.10400000000000001,-0.12066666666666667,-0.15066666666666667,-0.14233333333333334,-0.136,-0.07266666666666667,-0.037333333333333336,-0.05733333333333333,-0.09733333333333333,-0.146,-0.13733333333333334,-0.094,-0.11999999999999998,-0.12933333333333333,-0.09333333333333332,-0.15766666666666665,-0.11333333333333333,-0.052000000000000005,-0.11333333333333333,-0.06133333333333334,-0.12266666666666666,-0.07866666666666666,-0.10333333333333333,-0.05533333333333334,-0.12200000000000001,-0.10200000000000001,-0.048,-0.05333333333333334,-0.108,-0.08533333333333333,-0.10133333333333333,-0.08533333333333333,-0.1,-0.09133333333333334,-0.068,,-0.042333333333333334,-0.09666666666666666,-0.073,-0.234,-0.10400000000000001,-0.06866666666666667,-0.050666666666666665,-0.024,-0.07866666666666666,-0.10266666666666667,-0.042666666666666665,-0.11466666666666667,,-0.07866666666666666,-0.25366666666666665,-0.11333333333333333,-0.02666666666666667,-0.12133333333333333,-0.03066666666666667,-0.054000000000000006,-0.07866666666666666,-0.08733333333333333,-0.076,
14:00,-0.004,-0.013333333333333334,-0.058666666666666666,-0.04933333333333333,-0.08866666666666667,-0.01,-0.018666666666666668,-0.12566666666666668,-0.006,-0.036000000000000004,-0.06133333333333334,-0.007,-0.048,-0.008,-0.10933333333333332,-0.06266666666666668,-0.132,-0.12066666666666667,-0.13766666666666666,-0.11733333333333333,-0.162,-0.07466666666666667,-0.056,-0.12066666666666667,-0.12400000000000001,-0.15866666666666665,-0.08933333333333333,-0.14933333333333335,-0.13333333333333333,-0.126,-0.10666666666666666,-0.08533333333333333,-0.058,-0.06133333333333333,-0.10533333333333333,-0.11066666666666666,-0.11333333333333333,-0.09866666666666667,-0.14266666666666666,-0.06933333333333333,-0.11133333333333333,-0.112,-0.06266666666666666,-0.08666666666666667,-0.09866666666666667,-0.08233333333333334,-0.10533333333333333,-0.097,-0.11733333333333333,-0.09666666666666666,-0.04933333333333333,,-0.06066666666666667,-0.06733333333333333,-0.11266666666666666,-0.025333333333333333,-0.034666666666666665,-0.057,-0.04666666666666666,-0.07266666666666667,-0.10400000000000001,-0.11733333333333333,-0.06266666666666668,-0.08666666666666667,,-0.11066666666666666,-0.05333333333333334,-0.108,-0.05600000000000001,-0.064,-0.07866666666666666,-0.10333333333333333,-0.050666666666666665,-0.013333333333333334,-0.10866666666666666,
14:30,-0.005333333333333333,-0.06266666666666668,-0.09466666666666666,-0.08266666666666667,-0.08666666666666667,-0.048,-0.05333333333333334,-0.14100000000000001,-0.04133333333333333,-0.06466666666666666,-0.08933333333333333,-0.08333333333333333,-0.060000000000000005,-0.03866666666666666,-0.05633333333333333,-0.09533333333333333,-0.11433333333333333,-0.10099999999999999,-0.11566666666666665,-0.13166666666666668,-0.17866666666666667,-0.096,-0.07200000000000001,-0.11533333333333333,-0.12133333333333333,-0.13933333333333334,-0.14400000000000002,-0.14733333333333334,-0.15733333333333333,-0.17733333333333334,-0.10866666666666666,-0.12133333333333333,0.0,-0.07533333333333334,-0.126,-0.10533333333333333,-0.1,-0.10733333333333332,-0.16166666666666665,-0.12533333333333332,-0.13133333333333333,-0.11466666666666667,-0.07200000000000001,-0.10266666666666667,-0.08466666666666667,-0.04666666666666667,-0.12066666666666667,-0.101,-0.11733333333333333,-0.013000000000000001,-0.09466666666666666,,-0.07433333333333333,-0.112,-0.10066666666666667,-0.06066666666666667,-0.0036666666666666666,-0.07133333333333333,-0.07200000000000001,-0.04533333333333334,-0.03933333333333333,-0.11800000000000001,-0.07733333333333332,-0.07466666666666667,,-0.13733333333333334,-0.078,-0.02666666666666667,-0.082,-0.098,-0.10333333333333333,-0.10933333333333332,-0.07200000000000001,-0.005333333333333333,-0.07200000000000001,
15:00,0.0,-0.06533333333333333,-0.10400000000000001,-0.068,-0.10533333333333333,-0.08133333333333333,-0.09733333333333333,-0.132,-0.06733333333333333,-0.11533333333333333,-0.10933333333333332,-0.021333333333333333,-0.07933333333333333,-0.07533333333333334,-0.03333333333333333,-0.11233333333333334,-0.13,-0.004,-0.13,-0.1436666666666667,-0.186,-0.112,-0.08666666666666667,-0.12066666666666667,-0.13066666666666665,-0.13333333333333333,-0.12666666666666665,-0.14266666666666666,-0.16533333333333333,-0.16933333333333334,-0.08133333333333333,-0.12533333333333332,-0.0026666666666666666,-0.1,-0.11866666666666667,-0.116,-0.08866666666666667,-0.11466666666666667,-0.174,-0.12933333333333333,-0.116,-0.10666666666666666,-0.09133333333333334,-0.04533333333333334,-0.10533333333333333,-0.077,-0.11933333333333333,-0.08066666666666666,-0.12000000000000001,-0.005,-0.08533333333333333,,-0.07600000000000001,-0.09733333333333333,-0.07400000000000001,-0.08866666666666667,-0.045000000000000005,-0.084,-0.08933333333333333,-0.07200000000000001,-0.09666666666666666,-0.116,-0.21466666666666667,-0.064,,-0.13399999999999998,-0.1,-0.004,-0.10400000000000001,-0.11733333333333333,-0.11466666666666667,-0.13,-0.12133333333333333,-0.004,-0.096,
15:30,-0.004,-0.08533333333333333,-0.13,-0.068,-0.114,-0.09866666666666667,-0.12666666666666665,-0.12833333333333333,-0.08800000000000001,-0.10533333333333333,-0.11933333333333333,-0.08533333333333333,-0.10266666666666667,-0.1,-0.07333333333333333,-0.12566666666666668,-0.11800000000000001,-0.014000000000000002,-0.12066666666666667,-0.12733333333333335,-0.194,-0.13866666666666666,-0.098,-0.06533333333333333,-0.12133333333333333,-0.15066666666666667,-0.14533333333333334,-0.13866666666666666,-0.156,-0.16666666666666666,-0.08133333333333333,-0.13399999999999998,0.0,-0.10200000000000001,-0.07733333333333332,-0.12666666666666665,-0.03733333333333333,-0.12933333333333333,-0.15866666666666665,-0.13466666666666666,-0.004,-0.10666666666666667,-0.08600000000000001,0.0,-0.108,-0.082,-0.084,-0.066,-0.13266666666666665,0.0,-0.098,,-0.08533333333333333,-0.005333333333333333,-0.09766666666666667,-0.10333333333333333,-0.026333333333333334,-0.08466666666666667,-0.12000000000000001,-0.09866666666666667,-0.12266666666666666,-0.082,-0.1,-0.037333333333333336,,-0.11733333333333333,-0.11800000000000001,-0.014666666666666666,-0.12066666666666667,-0.12866666666666665,-0.11533333333333333,-0.11466666666666667,-0.08266666666666667,-0.005333333333333333,-0.04533333333333333,
16:00,0.0,-0.09333333333333332,-0.123,-0.018666666666666668,-0.12200000000000001,-0.1,-0.134,-0.14500000000000002,-0.10066666666666667,-0.09733333333333333,-0.14,-0.005333333333333333,-0.11833333333333333,-0.11466666666666667,-0.107,-0.14500000000000002,-0.11233333333333334,-0.004,-0.14433333333333334,-0.13866666666666666,-0.19799999999999998,-0.13266666666666665,-0.10666666666666666,-0.11466666666666667,-0.11,-0.15466666666666665,-0.13733333333333334,-0.14733333333333334,-0.14933333333333335,-0.15333333333333332,-0.06266666666666666,-0.12533333333333332,0.0,-0.09466666666666666,-0.11,-0.08533333333333333,-0.08533333333333333,-0.13,-0.22566666666666665,-0.13666666666666666,-0.004,-0.07466666666666666,-0.08666666666666667,0.0,-0.112,-0.10933333333333332,-0.013333333333333334,-0.08333333333333333,-0.12399999999999999,-0.005,-0.08533333333333333,,-0.082,-0.03333333333333333,0.0,-0.10866666666666666,-0.0023333333333333335,-0.096,-0.11333333333333333,-0.10200000000000001,-0.112,-0.004,-0.12266666666666666,-0.13466666666666666,,-0.13466666666666666,-0.14133333333333334,0.0,-0.14133333333333334,-0.12933333333333333,-0.116,0.0,-0.12266666666666666,0.0,-0.0026666666666666666,
16:30,-0.004,-0.08533333333333333,-0.11333333333333333,0.0,-0.13333333333333333,-0.07533333333333334,-0.11266666666666666,-0.129,-0.128,-0.10833333333333334,-0.13166666666666668,-0.004,-0.13833333333333334,-0.13466666666666666,-0.11466666666666667,-0.15166666666666667,-0.11066666666666666,0.0,-0.13233333333333333,-0.12333333333333334,-0.19799999999999998,-0.13866666666666666,-0.106,-0.09133333333333332,-0.09933333333333333,-0.15666666666666668,-0.14266666666666666,-0.09533333333333333,-0.15533333333333335,-0.12133333333333333,-0.005,-0.10533333333333333,-0.037333333333333336,-0.10533333333333333,-0.11266666666666666,-0.12666666666666665,-0.005333333333333333,-0.09733333333333333,-0.11733333333333333,-0.13933333333333334,0.0,0.0,-0.04733333333333333,-0.006666666666666667,-0.10466666666666667,-0.041,0.0,-0.01633333333333333,-0.08533333333333333,-0.0036666666666666666,-0.010666666666666666,,-0.09466666666666666,-0.08933333333333333,-0.007666666666666667,-0.09533333333333333,0.0,-0.1,-0.12066666666666667,-0.036000000000000004,-0.1,-0.005333333333333333,-0.10400000000000001,-0.08733333333333333,,-0.11866666666666667,-0.084,0.0,-0.018666666666666668,-0.004,-0.05733333333333333,-0.004,-0.12266666666666666,0.0,-0.044000000000000004,
17:00,0.0,-0.018666666666666668,-0.096,0.0,-0.11266666666666666,-0.02666666666666667,-0.11066666666666666,-0.09866666666666667,-0.12000000000000001,-0.11966666666666666,-0.15166666666666667,-0.052000000000000005,-0.15733333333333333,-0.132,-0.127,-0.11833333333333333,-0.008333333333333333,-0.007000000000000001,-0.013666666666666667,-0.11699999999999999,-0.12233333333333334,-0.09000000000000001,-0.048,-0.10666666666666667,-0.06533333333333333,-0.116,-0.10666666666666667,-0.06933333333333333,-0.13533333333333333,-0.018666666666666668,0.0,0.0,-0.08666666666666667,-0.09066666666666667,-0.09200000000000001,-0.07,0.0,-0.07,-0.12133333333333333,-0.08533333333333333,0.0,0.0,-0.0023333333333333335,0.0,-0.06366666666666666,0.0,0.0,-0.006333333333333333,-0.004,0.0,-0.004,,-0.017666666666666667,0.0,0.0,-0.009666666666666667,0.0,-0.031000000000000003,-0.005333333333333333,-0.005333333333333333,-0.006666666666666667,0.0,-0.005333333333333333,0.0,,-0.018666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,0.0,
17:30,0.0,-0.0013333333333333333,-0.004,0.0,-0.028,0.0,-0.114,-0.055,-0.029666666666666664,-0.07633333333333334,-0.13033333333333333,0.0,-0.12400000000000001,-0.05333333333333334,-0.08333333333333333,-0.08466666666666667,-0.0026666666666666666,0.0,0.0,-0.03033333333333333,-0.018333333333333333,-2.1573333333333333,-4.812333333333333,-4.866,-4.821,-1.9203333333333332,-4.900666666666667,-4.406333333333333,-2.2516666666666665,-2.122333333333333,-4.808333333333334,-4.814333333333334,-2.478,-4.816666666666666,-1.5566666666666669,-1.5136666666666665,-4.807333333333333,-4.848,-1.4323333333333332,-4.814666666666667,-4.647,-4.802666666666667,-4.649333333333333,-3.2796666666666665,-4.806666666666667,-4.806333333333333,-4.796333333333333,-4.799333333333333,-4.802333333333333,-4.791666666666667,-4.816470588235294,-4.8,-4.801333333333333,-4.232333333333333,-4.794666666666667,-4.795333333333333,-4.801666666666667,-4.807333333333333,-3.441333333333333,-4.806,-4.813,-4.804,-3.2809999999999997,-2.4793333333333334,,-4.813999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,0.0,0.0,0.0,0.0,0.0,-0.0026666666666666666,-0.005333333333333333,0.0,-0.004,0.0,-0.05433333333333333,-0.006666666666666667,-0.017,-0.0026666666666666666,-0.004,-0.005666666666666667,0.0,0.0,-0.004,-0.06933333333333333,-0.005666666666666667,-0.004,-0.38966666666666666,-0.38666666666666666,-0.5486666666666667,0.0,-0.3923333333333333,0.0,-0.004,-0.020666666666666667,-1.505,-1.3503333333333332,0.0,-1.028,0.0,0.0,-1.1876666666666666,-1.1886666666666665,0.0,-1.0293333333333332,-1.506,-1.6653333333333333,-1.6666666666666667,0.0,-1.187,-1.8263333333333334,-1.504,-1.8233333333333335,-1.0216666666666667,-3.105,,,-2.3103333333333333,0.0,-3.4256666666666664,-2.624,-2.308666666666667,-1.6666666666666667,0.0,-1.1866666666666668,-0.385,-1.347,0.0,0.0,,-0.06366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.4823333333333333,-1.46,-1.477,-1.5226666666666666,-1.4756666666666667,-1.4796666666666667,-1.4846666666666666,-1.5130000000000001,-1.4743333333333335,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5513333333333332,-1.532,-1.5506666666666669,-1.5513333333333332,-1.5463333333333333,-1.5536666666666668,-1.2446666666666668,-1.5446666666666669,-1.5453333333333332,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.10400000000000001,-1.5473333333333334,-0.20800000000000002,-0.15633333333333335,-0.468,0.0,0.0,-0.4613333333333333,-0.572,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.10266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
