,2025-03-26,2025-03-28,2025-03-31,2025-04-03,2025-04-05,2025-04-07,2025-04-10,2025-04-12,2025-04-13,2025-04-15,2025-04-17,2025-04-18,2025-04-21,2025-04-22,2025-04-28,2025-05-02,2025-05-03,2025-05-05,2025-05-06,2025-05-07,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-16,2025-05-18,2025-05-19,2025-05-24,2025-05-25,2025-05-26,2025-05-28,2025-06-02,2025-06-03,2025-06-07,2025-06-08,2025-06-09,2025-06-14,2025-06-24,2025-06-30,2025-07-01,2025-07-03,2025-07-05,2025-07-07,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-30,2025-08-01,2025-08-04,2025-08-06,2025-08-10,2025-08-11,2025-08-13,2025-08-17,2025-08-18,2025-08-23,2025-08-26,2025-08-27,2025-08-29,2025-09-02,2025-09-07
12:00,9.039833333333332,4.404933333333333,4.766133333333333,1.0757,8.907100000000002,6.853033333333333,5.170100000000001,,,3.2377,8.3514,3.2742333333333336,9.0037,8.8572,4.661533333333334,2.5225,6.9585,5.874499999999999,1.2489333333333332,8.154533333333333,1.8091666666666666,1.7549666666666668,4.046433333333334,8.551466666666666,7.188066666666667,7.3276,7.663266666666667,8.793433333333333,1.275,1.6521333333333332,3.4622666666666664,9.120166666666668,8.411266666666666,2.3366666666666664,7.984966666666667,5.125933333333333,7.6647,1.9613333333333334,1.4341333333333333,7.030433333333334,5.542566666666667,7.4405,7.885366666666667,3.0443333333333333,4.614133333333333,0.46036666666666665,0.9850333333333333,2.2639,1.6408999999999998,1.6751,8.431166666666666,4.497566666666667,8.2254,3.1935333333333333,2.2457333333333334,2.7402333333333333,1.6299333333333332,,7.696233333333334,6.525366666666667,7.4773,7.7899,3.4362,1.8274333333333332,2.640333333333333,6.149266666666667,5.5553333333333335
12:30,7.296766666666667,1.6019,2.2419000000000002,1.0513666666666668,7.525466666666667,7.235666666666666,5.099466666666667,,,5.238666666666666,5.393199999999999,2.7625,8.815033333333334,8.9242,3.9145333333333334,1.3428333333333333,7.694833333333333,5.630366666666666,0.7328666666666667,4.641333333333334,1.4693666666666667,1.6508,4.3578,8.4857,6.854166666666667,7.416833333333333,8.074333333333334,8.679033333333333,1.3455333333333332,1.477,4.3492,7.613366666666666,8.261266666666666,2.6116666666666664,7.5627,7.172366666666666,8.070133333333334,2.1541,1.1696666666666669,5.0873333333333335,4.331266666666666,6.765133333333334,7.1902333333333335,6.3880333333333335,6.925733333333333,1.4525000000000001,0.7960666666666666,2.7182666666666666,1.5927333333333331,1.6330333333333333,8.417033333333332,5.794666666666667,8.204666666666666,3.5203333333333333,2.1844333333333332,2.8380666666666667,0.7103666666666667,,3.503033333333333,6.290533333333333,6.0422666666666665,7.6744,4.077266666666667,1.6114333333333333,5.438233333333333,6.9564,5.652266666666667
13:00,8.6634,0.9192666666666667,4.249766666666667,1.0856999999999999,8.710833333333333,5.541566666666666,7.270133333333333,,,1.7654666666666665,3.039266666666667,4.912833333333333,8.561533333333333,8.320433333333334,4.9417,1.694,8.5557,7.645466666666667,0.8076000000000001,5.326499999999999,1.6387333333333334,1.8048333333333335,1.3453000000000002,8.243133333333333,5.9653,7.367533333333333,6.690033333333333,8.4438,1.5083666666666666,2.5069,4.197333333333334,8.447566666666667,7.958433333333333,2.6514,6.623466666666667,6.7453,7.689966666666667,1.0693666666666668,1.5189,6.8850999999999996,1.6573666666666669,4.1235333333333335,6.391466666666667,7.0622,7.016900000000001,2.6825666666666668,1.242,1.5932333333333333,1.0669666666666666,1.4566666666666668,8.2499,5.492233333333333,7.985266666666666,2.3,1.4925666666666666,6.982033333333334,0.9822666666666666,,4.483633333333334,6.1224,6.372333333333333,7.407933333333333,5.249333333333333,1.8172333333333335,5.340599999999999,6.214566666666667,6.970933333333333
13:30,8.2959,0.46026666666666666,8.860433333333333,1.2424666666666666,6.3925,6.437566666666667,5.310266666666666,,,0.7460666666666668,4.454066666666667,2.7788666666666666,8.098733333333334,8.045333333333334,5.373133333333333,1.0606333333333333,6.296666666666667,7.178066666666666,0.5019,7.091233333333333,1.9582000000000002,1.5644666666666667,1.8065,7.913733333333334,5.940533333333334,7.6827,4.5731,8.025733333333333,1.0550666666666666,1.4417,4.164533333333334,8.0664,7.8956,0.9348,5.646199999999999,5.789766666666667,7.604433333333333,0.7483333333333333,2.4164666666666665,5.0801,3.0993,4.3907,6.6737,4.349233333333333,1.5391333333333332,2.2281,1.3000333333333332,2.0291333333333332,0.8827333333333333,1.5744,3.7771,2.6606666666666663,6.189933333333333,2.0491333333333333,1.3226333333333333,4.877366666666666,1.2786666666666666,,5.528033333333334,4.230433333333333,6.063133333333334,5.746933333333333,4.434033333333334,1.2673333333333334,3.0711,5.567233333333333,5.975966666666666
14:00,7.791733333333334,0.4681666666666667,6.669933333333333,0.9033333333333334,4.6427000000000005,5.8351999999999995,5.022533333333333,,,0.7545000000000001,6.701233333333334,5.178433333333333,7.557,7.6033333333333335,2.2254666666666667,1.3738333333333335,6.791966666666667,6.768533333333334,0.38980000000000004,6.426066666666667,2.5355,1.2462666666666666,3.8134,7.369066666666667,5.585666666666667,7.285733333333334,2.380033333333333,7.580966666666667,1.2731333333333335,2.1756666666666664,4.0165,7.504366666666667,7.086533333333334,0.6514000000000001,4.372533333333333,3.268533333333333,5.911966666666667,1.2144000000000001,4.0053,4.8200666666666665,2.0240666666666667,6.113966666666667,7.7091,2.4741666666666666,0.23743333333333333,2.035066666666667,2.7893666666666665,2.9451666666666667,1.0224666666666666,2.603266666666667,5.717666666666667,2.9722333333333335,7.2375,2.6890333333333336,1.8456666666666666,6.524766666666666,1.6771333333333334,,7.099866666666667,5.342733333333333,2.7952,5.477566666666666,3.1633333333333336,0.3639,3.585366666666667,5.378466666666666,3.617366666666667
14:30,7.172866666666667,0.6392,6.6071333333333335,1.0016666666666667,4.710333333333334,4.858966666666666,4.866266666666666,,,1.7424,6.653499999999999,3.2629333333333337,6.9596,6.163466666666666,3.0360666666666662,1.3036666666666668,7.187166666666667,6.806466666666666,0.40336666666666665,2.7797666666666667,3.1978333333333335,1.4157333333333333,3.2504333333333335,6.748633333333333,5.1212333333333335,6.558066666666666,3.3625,6.938366666666667,1.2794666666666668,1.7713999999999999,3.8008333333333337,6.9183,6.570333333333333,0.6461,4.869233333333333,5.3769,3.784,2.1764,4.0237,2.722266666666667,1.4292666666666667,5.0546999999999995,4.6727333333333325,4.7876,0.13483333333333333,1.1850666666666667,1.1955,1.4843333333333333,1.7695,2.7046,1.8325,2.052,5.5169999999999995,1.8954333333333333,1.3324666666666665,4.759733333333333,0.9839333333333333,,4.162,3.6363,4.005066666666667,3.4577666666666667,2.2185,0.11546666666666666,1.8426,3.8851999999999998,1.0718999999999999
15:00,6.325166666666666,0.8687,5.9769,0.6784333333333333,5.2495,4.5258,3.0381,,,0.40719999999999995,5.216933333333333,1.9333,6.023766666666666,5.323033333333333,2.8653,0.6517333333333333,6.135133333333333,5.611533333333333,0.5686333333333333,1.6789666666666667,2.2557,0.9433,3.2277,6.0342,3.6234666666666664,5.6565666666666665,3.547766666666667,6.1521333333333335,0.9465,1.5531666666666666,4.143966666666667,6.1842999999999995,5.418666666666667,0.2880333333333333,5.4032,5.0083,3.4596333333333336,2.1225333333333336,5.175133333333333,2.7758666666666665,1.5452666666666666,5.2876666666666665,3.721366666666667,3.804333333333333,1.4265333333333332,1.0718333333333334,0.3078666666666667,1.3561666666666667,1.3868,2.9567666666666668,2.4285666666666668,2.0877666666666665,5.9972,1.9174333333333335,1.6607333333333334,1.694,0.3555,,2.0693,3.204266666666667,5.240733333333334,3.9276,3.6336333333333335,0.10546666666666667,1.1959000000000002,4.888199999999999,0.5008
15:30,5.312966666666667,1.6114333333333335,6.0883,0.6775,5.0418666666666665,1.5659666666666667,2.0856666666666666,,,0.2671,4.4412666666666665,1.6612333333333333,5.145833333333333,3.5839,2.8294333333333332,0.39613333333333334,3.9697666666666667,5.158833333333333,0.34136666666666665,0.917,1.8005333333333333,1.0185333333333333,1.8300666666666667,5.1409666666666665,3.2230666666666665,2.6601666666666666,4.0895,5.324766666666666,0.5245,1.3796333333333333,3.577566666666667,5.308766666666667,5.090966666666666,0.3952666666666667,4.665266666666667,4.371833333333333,2.6735666666666664,0.9805333333333334,3.5001666666666664,3.0140000000000002,2.0003666666666664,4.026566666666667,5.512033333333333,5.011666666666667,2.3483,0.81,0.24503333333333333,1.0329,1.5903,1.9872666666666667,2.2266666666666666,2.1515,5.187866666666666,1.1681666666666668,1.8367333333333333,0.40893333333333337,0.46113333333333334,,3.406066666666667,3.7115666666666667,1.4801666666666666,3.0210333333333335,2.3205999999999998,0.1702,1.1154000000000002,3.329833333333333,0.6432
16:00,4.0109,1.2462333333333333,3.7104333333333335,0.5722666666666666,3.894966666666667,3.5648666666666666,2.4260333333333337,,,0.3003666666666666,1.9504666666666666,1.5564666666666667,4.080699999999999,1.4624,1.6098999999999999,0.22083333333333333,3.9544333333333332,3.9756333333333336,0.11036666666666667,3.194033333333333,1.4218,1.3207666666666666,2.7462333333333335,4.091633333333333,3.5112333333333337,2.234166666666667,1.6893333333333334,4.3653,0.2507,1.2604666666666666,2.4724333333333335,4.360566666666667,4.132233333333334,0.33316666666666667,3.8222333333333336,2.884866666666667,2.4591333333333334,0.9991,4.8609333333333336,1.5568,1.424,3.8714333333333335,5.0911333333333335,2.2210666666666667,1.3636333333333333,0.40046666666666664,0.3061,0.6142333333333333,1.6688666666666667,1.3582666666666665,1.9817333333333333,2.0593666666666666,4.309466666666666,0.9773666666666666,1.3501,0.04033333333333333,0.3766,,4.1548,2.9710666666666667,0.8866999999999999,3.5993333333333335,2.1005,0.34423333333333334,2.086333333333333,3.079533333333333,0.22303333333333333
16:30,2.1549666666666667,0.9844333333333334,2.3381,0.3718333333333333,2.1444666666666667,1.1203,1.4649333333333334,,,0.3371,2.5378333333333334,2.0042666666666666,3.0204999999999997,0.8254,0.8360333333333333,0.1202,2.2055,3.0466333333333333,0.14676666666666668,2.9731666666666667,0.8057666666666666,1.1292,1.5193333333333332,3.0084333333333335,3.253333333333333,1.7356,1.5283,3.319166666666667,0.16196666666666668,0.7521333333333333,1.8782999999999999,3.3224666666666667,2.8677333333333332,0.49606666666666666,2.847466666666667,2.1638,1.6354,0.43676666666666664,3.198466666666667,1.6431666666666667,0.8976666666666666,2.3801,3.544,1.206,1.7364,0.5128333333333334,0.3084,0.4515333333333333,1.1811333333333331,0.4969,1.3685666666666667,1.3042,2.7015666666666664,0.9981333333333333,0.8217,0.30006666666666665,0.27943333333333337,,2.3291666666666666,1.3159333333333334,1.6126,2.2114333333333334,0.9024333333333333,1.4548666666666668,1.6866999999999999,1.8177999999999999,0.2943
17:00,1.3268,0.5531,1.6118,0.38376666666666664,1.5047666666666666,1.6006,1.1222333333333334,,,0.6149,1.8232666666666666,1.4453333333333334,2.0387333333333335,0.6808,0.7135,0.0662,1.2430999999999999,0.9766,0.10533333333333333,1.6552,0.5297666666666667,1.0407333333333333,0.7385,1.9902666666666666,2.5845333333333333,0.9579666666666667,1.1090666666666666,2.1985,0.35553333333333337,0.4735666666666667,1.3635,2.2513666666666667,1.7019,0.22266666666666665,2.0405,1.6608333333333334,1.0308,0.2506666666666667,2.2465333333333333,1.7475666666666667,0.9385,2.0676,2.4131666666666667,0.9148,0.9604,0.5709333333333333,0.16343333333333332,0.3308666666666667,1.3510666666666666,0.5430333333333334,0.8944333333333333,1.2444,2.2715,0.6670333333333333,0.8379333333333334,1.0264333333333333,0.19580000000000003,,1.9252333333333334,1.0462333333333333,2.0452,1.8990333333333331,0.052899999999999996,0.7964333333333333,1.9000333333333332,1.107,0.2749333333333333
17:30,0.3407666666666667,0.06143333333333333,0.4534333333333333,0.21356666666666665,0.4267,0.5356333333333333,0.28703333333333336,,,0.34959999999999997,0.6910333333333334,0.6985666666666667,1.0032666666666665,0.5127666666666666,0.5136666666666667,0.041966666666666666,0.46913333333333335,1.0086333333333333,0.03866666666666666,1.0354333333333332,0.5090666666666667,0.7721,0.3237,1.0254333333333332,1.5316333333333332,0.6597666666666666,0.8728,1.1782000000000001,0.2361,0.5315333333333333,0.9441333333333333,1.2383,1.207,0.1492,1.2305666666666668,1.4929666666666668,0.6362,0.10296666666666666,1.1715333333333333,0.8116666666666668,0.6281333333333333,1.0085666666666666,1.2004666666666668,0.5523,0.36143333333333333,0.27316666666666667,0.04613333333333333,0.2393,0.7181666666666666,0.2672,0.5547333333333333,0.7272,1.0007,0.20473333333333335,0.17413333333333333,0.7438,0.0823,,0.49273333333333336,0.9781333333333334,0.6594,0.5260333333333334,0.055799999999999995,0.33673333333333333,0.4716666666666667,0.4061666666666667,0.0224
18:00,0.051866666666666665,0.0,0.07996666666666667,0.1706,0.11349999999999999,0.1704,0.06709999999999999,,,0.07306666666666667,0.2294,0.23036666666666666,0.3512,0.13926666666666668,0.12936666666666669,0.005966666666666666,0.25303333333333333,0.4304,0.019466666666666667,0.3999666666666667,0.1324,0.31829999999999997,0.21106666666666665,0.4312333333333333,0.6377,0.5838333333333333,0.43620000000000003,0.4691666666666666,0.05756666666666666,0.4270333333333333,0.5046333333333333,0.4933666666666667,0.6127,0.1177,0.7639,0.8083666666666667,0.4408666666666667,0.06493333333333333,0.8452666666666667,0.7007,0.4916,0.6468,0.7058,0.4989666666666667,0.6715333333333333,0.10523333333333333,0.018233333333333334,0.22590000000000002,0.6068666666666667,0.20429999999999998,0.8854666666666666,0.5152666666666667,0.48486666666666667,0.14833333333333334,0.08213333333333334,0.35856666666666664,0.03846666666666666,,0.2048,0.6092,0.2544,0.33426666666666666,0.024033333333333334,0.26816666666666666,0.1545,0.10603333333333334,0.0
18:30,0.0,0.0,0.0,0.0,0.0,0.0017333333333333335,0.0,,,0.0,0.0,0.010633333333333333,0.038033333333333336,0.0038333333333333336,0.0116,0.0,0.007033333333333333,0.07293333333333334,0.0,0.08436666666666667,0.044566666666666664,0.035,0.09283333333333334,0.1011,0.1404,0.141,0.0984,0.12846666666666667,0.006033333333333333,0.0985,0.13949999999999999,0.17083333333333334,0.23503333333333334,0.0112,0.3956,0.345,0.2137666666666667,0.028666666666666667,0.31660000000000005,0.3002333333333333,0.13123333333333334,0.18296666666666667,0.20650000000000002,0.12923333333333334,0.6958333333333333,0.05923333333333333,0.0,0.05413333333333334,0.4968333333333333,0.06516666666666666,0.5733666666666667,0.2568,0.1184,0.026633333333333332,0.007866666666666666,0.04073333333333333,0.0,,0.021166666666666667,0.09996666666666668,0.033466666666666665,0.0308,0.0,0.0219,0.0028666666666666662,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0062,0.0011,0.0,0.0045000000000000005,0.0,0.0125,0.0,0.0206,0.018666666666666668,0.0,0.1054,0.0263,0.018666666666666665,0.0,0.022566666666666665,0.0646,0.029966666666666666,0.04016666666666667,0.0525,0.0218,0.1378,0.0002666666666666667,0.0,0.009166666666666667,0.08096666666666666,0.0018666666666666666,0.08653333333333334,0.025033333333333335,0.011366666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,0.0,-0.0009333333333333333,-0.0009333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.0009333333333333333,-0.001,-0.001,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
